ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1a76,CUS_0x12d5,ita Bosed,28,518-01-2262,Scientist,62320.56,9,9,18,5,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",26,15,10,3589.56,32.0205367,1 Years and 4 Months,Yes,171.3455597,179.6503063,High_spent_Medium_value_payments,405.842134,Standard
0x1a82,CUS_0x3f04,Jenniferu,25,465-93-9571,Manager,43758.34,5,6,12,2,"Personal Loan, and Payday Loan",9,2,1,1194.28,29.31789666,33 Years and 1 Months,No,56.31142051,229.2590696,High_spent_Small_value_payments,319.8823432,Good
0x1a8e,CUS_0x62c6,,20,860-36-1556,Writer,144881.68,3,4,15,4,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",6,13,2,404.51,33.90967515,25 Years and 9 Months,Yes,414.6560132,__10000__,High_spent_Large_value_payments,738.2518345,Standard
0x1a9a,CUS_0x398d,Leongy,38_,407-06-9232,Media_Manager,108147.3,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,0,1113.06,36.42376664,28 Years and 9 Months,Yes,211.1795816,328.4800428,High_spent_Small_value_payments,612.9678757,Standard
0x1aa6,CUS_0x618b,Vaughano,27,550-94-8995,Lawyer,17759.1,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",20,20,10,3598.39,27.22856802,4 Years and 9 Months,Yes,64.55062049,190.0547612,Low_spent_Small_value_payments,188.7871183,Standard
0x1ab2,CUS_0x7250,Doris Frankelj,37,651-67-7536,Teacher,85328.73,3,4,11,1_,Student Loan,11,17,1,585.05,28.02456085,31 Years and 7 Months,No,68.45896611,145.0907844,!@9#%8,712.3229995,Good
0x1abe,CUS_0x6435,,26,538-49-2118,Writer,134321.44,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,3,1428.68,26.75528646,32 Years and 8 Months,Yes,253.6882437,715.7040605,Low_spent_Medium_value_payments,417.0530291,Standard
0x1aca,CUS_0xb6ad,Jamiec,24,584-60-4961,Lawyer,61008,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19_,12,1755.81,27.37324216,8 Years and 9 Months,Yes,189.4265307,218.2076697,High_spent_Medium_value_payments,365.8657996,Poor
0x1ad6,CUS_0x7878,Anna Driverq,19,037-28-6132,Developer,28665.76,7,3,5,1,Debt Consolidation Loan,14,10,0,1237.46,36.6396993,24 Years and 3 Months,No,22.68817758,340.9908376,Low_spent_Small_value_payments,184.6023182,Standard
0x1ae2,CUS_0x35b5,Andrewm,18,432-18-5390,Lawyer,56803.71,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",51,26,11,2593.44,29.75653236,5 Years and 9 Months,Yes,187.1902189,__10000__,Low_spent_Small_value_payments,243.0942731,Standard
0x1aee,CUS_0x7a0f,Soyoungc,31,838-98-6353,Architect,38364.82,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,11,1973.63,37.66455307,NA,NM,74.85037188,74.79251895,High_spent_Medium_value_payments,390.7639425,Poor
0x1afa,CUS_0x1c09,Ritsukoh,21_,365-73-8387,Lawyer,66528.24,5,5,5189,0,,17,9,2,1460.8,26.42518128,22 Years and 4 Months,Yes,0,139.5745607,High_spent_Large_value_payments,673.7274393,Standard
0x1b06,CUS_0x2c0d,ernieh,55,784-23-6447,Doctor,19403.405,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,2,339.11,31.22930685,16 Years and 4 Months,No,39.21491443,52.12810762,High_spent_Medium_value_payments,349.1520196,Standard
0x1b12,CUS_0x9073,Matt Falloono,19,751-65-6458,Journalist,31122.79,7,5,12,0,,28,20,2,358.6,30.79484745,22 Years and 9 Months,No,0,220.5130602,Low_spent_Large_value_payments,325.6435231,Standard
0x1b1e,CUS_0x2813,John McCrankg,19,361-34-7350,_______,15015.4,5,5,9,1,Debt Consolidation Loan,23,9,1,330.17,33.27002451,21 Years and 7 Months,No,11.68573457,92.11412378,Low_spent_Small_value_payments,307.528475,Poor
0x1b2a,CUS_0xac93,Hornbyg,34,744-52-9753,Engineer,19777.05,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,3_,1,186.16,38.41845963,21 Years and 7 Months,No,29.04553332,__10000__,High_spent_Small_value_payments,357.4905567,Poor
0x1b36,CUS_0x8c69,Toonkelf,24,070-07-9414,Musician,20188.02,4,3,6,3,"Mortgage Loan, Student Loan, and Mortgage Loan",10,5,0,399.92,28.54258478,20 Years and 2 Months,No,25.58028082,147.6362135,Low_spent_Large_value_payments,281.9170057,Standard
0x1b42,CUS_0x365a,,54,026-57-5729,Scientist,41345.58,0,5,10,0,,7,3,4,646.47,23.04195122,NA,No,0,,Low_spent_Small_value_payments,187.9342805,Standard
0x1b4e,CUS_0x7586,Stevee,31,790-90-6437,Engineer,55151.04,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",31,17,,1743.83,30.30098553,12 Years and 2 Months,Yes,171.8230674,262.8372921,Low_spent_Medium_value_payments,315.8316405,Poor
0x1b5a,CUS_0x9c67,Mariy,39,977-57-0254,Manager,30536.62,6,6,7,2,"Auto Loan, and Auto Loan",19,7,4,687.87,31.02265867,15 Years and 4 Months,Yes,42.97244102,96.7289942,High_spent_Medium_value_payments,353.3703981,Standard
0x1b66,CUS_0x7caf,Rl,3169,628-85-7991,Architect,147499.6,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",14,3,1,1250.67,42.25298015,20 Years and 3 Months,No,192.2064833,__10000__,High_spent_Small_value_payments,1041.077483,Standard
0x1b72,CUS_0xa2f7,Kevinq,42,858-89-0350,Architect,20005.22,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",22,20,8,1859.45,38.05357747,12 Years and 5 Months,Yes,59.51321413,219.6562015,Low_spent_Small_value_payments,179.1407511,Standard
0x1b7e,CUS_0x5e17,Clarkew,32,970-52-2075,_______,19795.52,6,9,34,8_,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",15,21,10,3135.02,37.82075621,2 Years and 3 Months,Yes,130.4754707,77.06641227,Low_spent_Small_value_payments,248.7207837,Standard
0x1b8a,CUS_0x1288,Taylorq,33,609-85-2725,Doctor,60938.13,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",24,18,9,3947.24,21.7448835,4 Years and 10 Months,Yes,378.3046734,166.4876761,High_spent_Small_value_payments,231.5254005,Poor
0x1b96,CUS_0x567b,Marilynj,54,542-44-1751,Manager,80396.86,5,7,9,0,,8,11,0,1357.54,34.92686537,26 Years and 5 Months,No,0,266.0130452,High_spent_Medium_value_payments,646.3607881,Good
0x1ba2,CUS_0x2365,Browningo,42,552-90-7532,_______,57610.32,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",41,23,7,4428.64,40.4575377,1 Years and 5 Months,NM,256.2341792,__10000__,Low_spent_Medium_value_payments,53.7543837,Poor
0x1bae,CUS_0x8a04,Mutikanib,36,966-14-4315,_______,18717.02_,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,20,7,2103.99,32.72190461,15 Years and 4 Months,Yes,60.64699329,172.2831653,Low_spent_Small_value_payments,186.5450081,Poor
0x1bba,CUS_0x6015,,-500,548-76-0110,Journalist,19163.22,3,7,7,2,"Personal Loan, and Payday Loan",23,18,5,2226.37,38.08096369,16 Years and 2 Months,Yes,24.17564765,15.20673351,High_spent_Medium_value_payments,345.3111188,Standard
0x1bc6,CUS_0x21e6,Strupczewskid,48,328-75-6365,Media_Manager,94554.87,2,6,2,0,,9,0,3,1487.9,27.61540225,22 Years and 1 Months,No,0,626.30901,Low_spent_Small_value_payments,455.14824,Good
0x1bd2,CUS_0xa9a6,Henry Foyi,27,600-76-4920,Musician,63536.98,4,5,12,2,"Debt Consolidation Loan, and Auto Loan",29,14,4,89.62_,34.95044799,30 Years and 9 Months,Yes,69.10085253,517.0200747,Low_spent_Small_value_payments,242.1539061,Standard
0x1bde,CUS_0x3187,,39,024-52-4439,Architect,9983.345,6,10,15,5,"Not Specified, Student Loan, Auto Loan, Payday Loan, and Auto Loan",22,16,11,1823.35,36.98828769,9 Years and 2 Months,NM,29.24151869,,Low_spent_Small_value_payments,261.6554806,Poor
0x1bea,CUS_0x3fbf,Clara Ferreira-Marquesi,14,#F%$D@*&8,Accountant,27796.42_,6,5,16,2,"Home Equity Loan, and Student Loan",18,14,7,1073.94,41.02732543,27 Years and 1 Months,Yes,36.06763128,128.2161902,High_spent_Small_value_payments,325.7530119,Standard
0x1bf6,CUS_0x953c,Aruna Viswanathag,29,380-11-4962,Engineer,132872.72,3,3,10,2_,"Home Equity Loan, and Student Loan",11,7,2,89.68,33.45134938,27 Years and 8 Months,No,27228,353.122864,High_spent_Small_value_payments,882.4191203,Good
0x1c02,CUS_0x4aaa,Caseyo,41,676-15-0435,Architect,140014.36,3,7,18,4,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",23,8,3,1151.7,34.92454851,17 Years and 1 Months,NM,348.6203965,423.6241662,High_spent_Medium_value_payments,644.0417706,Standard
0x1c0e,CUS_0x2947,Carolinew,47,742-36-4668,Accountant,37071.2,1,6,6,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",17,2672,3,869.99,34.98833625,18 Years and 4 Months,No,74.69027138,386.8995613,Low_spent_Small_value_payments,129.0368339,Good
0x1c1a,CUS_0x30e0,Appsq,20,644-19-7211,Entrepreneur,41735.55,0,3,8,4,"Not Specified, Payday Loan, Payday Loan, and Debt Consolidation Loan",19,6,2,1480.92,32.50328427,24 Years and 4 Months,No,109.6141467,98.89486393,High_spent_Small_value_payments,387.2872394,Standard
0x1c26,CUS_0xc3b7,Ilainar,38,482-53-4479,Architect,40391.66,10,7,18,3,"Payday Loan, Not Specified, and Mortgage Loan",35,23,12,1950.62,38.3957798,7 Years and 11 Months,Yes,60.3708284,270.6282467,Low_spent_Medium_value_payments,284.7980916,Poor
0x1c32,CUS_0x1e9b,Taylorb,18,866-51-6415,Writer,7441.295,5,8,33,6,"Mortgage Loan, Mortgage Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",17,16,10,2569.3,30.21890538,5 Years and 7 Months,Yes,71268,96.30724364,Low_spent_Small_value_payments,255.5848048,Poor
0x1c3e,CUS_0x3b88,Mikex,40,#F%$D@*&8,Scientist,19065.32,3,6,5,5,"Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan",23,14,4,2008.06,29.44953194,16 Years and 7 Months,Yes,76.21247401,63.52147977,Low_spent_Medium_value_payments,290.0437129,Standard
0x1c4a,CUS_0xae51,,46,082-17-4774,Entrepreneur,24585.55_,3,4,14,2,"Auto Loan, and Credit-Builder Loan",9,14,0,195.38,30.63404463,26 Years and 9 Months,Yes,30.44777694,43.26624308,High_spent_Large_value_payments,397.9655633,Standard
0x1c56,CUS_0xb7ef,Samd,26,786-92-9485,_______,15013.73,7,4,14,6,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan",23,12,5,1403.17,31.79668961,11 Years and 9 Months,Yes,51.54792416,75.20945229,!@9#%8,265.9570402,Standard
0x1c62,CUS_0xb288,Nicolacir,43,390-44-4596,Journalist,126006.68,4,3,2127,3,"Personal Loan, Home Equity Loan, and Debt Consolidation Loan",13,12,0,385.8,22.98972216,25 Years and 11 Months,Yes,239.7673293,1069.38991,Low_spent_Medium_value_payments,40.19842748,Standard
0x1c6e,CUS_0x7a22,Sabam,49,478-48-4669,Developer,102885.32,3,5,16,1,Personal Loan,11,13_,4,605.34,22.39367942,28 Years and 10 Months,Yes,74.15866353,857.7632224,Low_spent_Small_value_payments,222.4557808,Standard
0x1c7a,CUS_0x9495,Freifeldo,38,#F%$D@*&8,Teacher,34212.01,6,5,10,3,"Not Specified, Home Equity Loan, and Home Equity Loan",21,9,1,512.38,29.74634663,27 Years and 11 Months,No,66.67641331,270.2397718,Low_spent_Small_value_payments,237.7838982,Standard
0x1c86,CUS_0x64f1,Michael Ermanl,26,955-39-6420,Entrepreneur,118487.16,8,4,20,4,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",17,20,1,140.26,33.66718198,31 Years and 4 Months,No,301.5608682,354.2155581,!@9#%8,595.3165737,Standard
0x1c92,CUS_0x6749,Subhadip Sircarf,26,109-19-0368,Mechanic,77418.52,7,9,20,7,"Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan",38,,6,3962.08,38.23495907,11 Years and 4 Months,Yes,339.0310323,144.9603486,!@9#%8,411.0629524,Poor
0x1c9e,CUS_0xc1c9,Jessica Toonkelx,45,085-10-1065,Architect,24199.24,3,7,6,1,Credit-Builder Loan,26,14,2,784.35,36.68708626,21 Years and 1 Months,No,13.88630543,22.73334864,High_spent_Large_value_payments,398.5406793,Good
0x1caa,CUS_0x230a,Lashx,47,902-99-6202,Musician,28587.29,4,1,7,0,,0,,0,1496.38,32.11737767,24 Years and 2 Months,No,47759,185.9603642,Low_spent_Small_value_payments,366.1670525,Good
0x1cb6,CUS_0x8928,Ernest Scheyderr,31,137-96-5829,Manager,16578.115,3,5,15,2,"Student Loan, and Not Specified",10,16,2,1054.86,34.12223746,22 Years and 9 Months,Yes,21.42597208,25.85641455,High_spent_Medium_value_payments,345.3685717,Standard
0x1cc2,CUS_0x682f,en Klaymant,20,941-62-4990,Writer,74647.4,6,5,20,6,"Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan",52,17,8,4167.43,26.0383526,13 Years and 3 Months,Yes,309.5754021,142.361499,High_spent_Large_value_payments,420.8247656,Standard
0x1cce,CUS_0x4831,Sharpq,43,#F%$D@*&8,Mechanic,34766.06_,0,1,11,3,"Home Equity Loan, Auto Loan, and Home Equity Loan",6,4,,1374.23,32.0262087,15 Years and 10 Months,No,78.09310674,339.1781648,Low_spent_Small_value_payments,186.0458952,Good
0x1cda,CUS_0x32a5,"""John ODonnell""f",22,900-72-1051,Engineer,16852.635,4,6,9,0,,29,13,6,775.22,34.05590813,NA,Yes,0,136.2137084,Low_spent_Large_value_payments,302.9249166,Standard
0x1ce6,CUS_0x710f,Morganz,20,805-31-3666,Scientist,33502.1,7,9,27,6,"Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan",57,20,9,2362.68,33.84241128,NA,Yes,158.6079272,186.6985264,Low_spent_Small_value_payments,233.7777131,Poor
0x1cf2,CUS_0xa54b,Ben Berkowitze,27,732-98-2688,Media_Manager,91690.53,2,6,3325,2,"Home Equity Loan, and Not Specified",6,9,2,1295.18,27.35397853,30 Years and 11 Months,No,130.8508578,254.8699601,High_spent_Medium_value_payments,643.8669321,Standard
0x1cfe,CUS_0x564a,Rick Rothackerq,36,763-78-4306,Entrepreneur,30502.54,8,7,24,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan",26,21,8,1672.68,37.25100052,14 Years and 5 Months,Yes,154.3933583,43.83991212,High_spent_Large_value_payments,301.3545629,Poor
0x1d0a,CUS_0xb000,Frazierm,20,087-15-2781,Media_Manager,30272.61,3,3,15,1,Payday Loan,30,8,8,180.94,35.62726893,15 Years and 10 Months,Yes,17.97585099,128.3534494,Low_spent_Small_value_payments,369.5424496,Standard
0x1d16,CUS_0x2584,Steven C.z,31,742-33-7816,Accountant,59971.42,8,5,6,3,"Debt Consolidation Loan, Home Equity Loan, and Student Loan",11,20,0,203.03,39.58066955,20 Years and 2 Months,No,107.9372413,217.6930633,Low_spent_Large_value_payments,463.4315287,Standard
0x1d22,CUS_0x5a3f,Dineshi,32,818-84-4299,Accountant,42220.39,1,4,1,-100,"Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan",9,9,1,257.81,25.56459705,22 Years and 4 Months,NM,135.2703962,93.31106009,High_spent_Small_value_payments,380.4551271,Standard
0x1d2e,CUS_0xc341,Carlos Ruanov,51,982-11-3853,Architect,43581.13,4,3,4595,3,"Auto Loan, Student Loan, and Student Loan",14,2,2,900.83,37.27591161,23 Years and 1 Months,No,103.0330777,120.203879,Low_spent_Medium_value_payments,413.4391267,Good
0x1d3a,CUS_0x1a96,Sinead Carewi,49,#F%$D@*&8,_______,28681.38,3,5,2,0,,2,5,4,467.64,26.21133323,18 Years and 11 Months,No,0,189.688518,Low_spent_Medium_value_payments,303.022982,Good
0x1d46,CUS_0xb7a1,Danielb,33,929-30-5884,Doctor,35376.32,8,3,19,3,"Personal Loan, Payday Loan, and Personal Loan",12,17,7,1166.47,34.78417245,18 Years and 2 Months,Yes,58.21667032,57.83548953,High_spent_Medium_value_payments,405.6505068,Standard
0x1d52,CUS_0x31d5,Mutikanit,48,325-07-8725,Doctor,15488.885,0,4,4,0,,9,3,4,1287.59,27.65170151,25 Years and 2 Months,No,0,__10000__,Low_spent_Small_value_payments,251.6506322,Standard
0x1d5e,CUS_0x45f7,Cheez,26,322-37-0548,Entrepreneur,19853.35,7,4,6,2,"Debt Consolidation Loan, and Home Equity Loan",21,17,1,816.46,33.82929719,18 Years and 10 Months,No,28.07196547,__10000__,Low_spent_Medium_value_payments,369.6677237,Standard
0x1d6a,CUS_0x6617,,32_,276-40-7171,Writer,115643.01,3,7,2,3_,"Not Specified, Student Loan, and Not Specified",18,1,1,951.36,27.56800421,17 Years and 11 Months,No,195.3940091,414.0255925,High_spent_Small_value_payments,641.6721483,Poor
0x1d76,CUS_0x5b80,Edward Taylorz,44,549-37-6666,Journalist,7512.225,7,7,14,5,"Personal Loan, Payday Loan, Student Loan, Not Specified, and Not Specified",6,19,7,540.07,27.51300973,8 Years and 1 Months,Yes,20.68610769,32.37729898,Low_spent_Small_value_payments,288.2384683,Standard
0x1d82,CUS_0xa548,Costa Alisterq,15,064-39-6784,Mechanic,35161.46,10,8,32,6,"Student Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Mortgage Loan",61,24,12,4445.32,31.0425119,7 Years and 11 Months,Yes,113.3910842,123.585426,Low_spent_Small_value_payments,346.0356564,Poor
0x1d8e,CUS_0xb9ea,Aileen Wangy,33,202-04-9323,Writer,9133.045,6,7,34,6,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Student Loan",56,16,11,3035.88,41.34692749,8 Years and 11 Months,Yes,30.20103248,26.30815984,Low_spent_Small_value_payments,311.199516,Standard
0x1d9a,CUS_0x54c0,Hollx,22_,934-98-5531,Entrepreneur,19283.47_,10,8,34,9,"Home Equity Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",38,15,12,4404.48,26.51448318,5 Years and 8 Months,Yes,84.61643173,87.58752722,Low_spent_Small_value_payments,306.4916244,Standard
0x1da6,CUS_0x258b,Alastair Sharpe,23,890-04-0712,Scientist,66502.76,0,6,1,2,"Mortgage Loan, and Personal Loan",29,7,2,276.91,40.27395345,18 Years and 8 Months,No,80.10017431,82.10389005,High_spent_Medium_value_payments,625.7856023,Poor
0x1db2,CUS_0x4bb4,,33,742-40-7361,Media_Manager,9444.795_,7,8,28,6,"Mortgage Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",21,11,7,1701.58,38.48831078,5 Years and 4 Months,Yes,27.5949503,92.59222789,!@9#%8,254.8194468,Standard
0x1dbe,CUS_0x8e75,,-500,854-67-0053,Doctor,70112.78,1,7,3,2,"Mortgage Loan, and Student Loan",5,3,2,877.06,36.97651581,24 Years and 10 Months,No,69.71794787,433.1852678,Low_spent_Medium_value_payments,376.069951,Poor
0x1dca,CUS_0xf95,Alexei Anishchukz,17,082-42-3634,Entrepreneur,15604.56,9,5,25,3,"Debt Consolidation Loan, Home Equity Loan, and Not Specified",27,23,10,2686.18,37.27594078,NA,Yes,37.91235014,93.21312485,Low_spent_Large_value_payments,277.812525,Poor
0x1dd6,CUS_0x4028,Papachristouy,36,407-45-5883,_______,68935.26,1,5,8,3,"Credit-Builder Loan, Personal Loan, and Auto Loan",18,6_,4,457.81,23.06996228,25 Years and 4 Months,No,68265,208.5060891,High_spent_Medium_value_payments,490.5581022,Good
0x1de2,CUS_0x8db8,,42,451-74-2945,Doctor,31807,8,3,14,2,"Student Loan, and Mortgage Loan",21,8,1,611.04,24.10101884,20 Years and 1 Months,Yes,35.55369086,195.2840071,Low_spent_Small_value_payments,332.5206354,Standard
0x1dee,CUS_0x1e63,Aileen Wangy,36,341-75-1132,Musician,10025.2,10,10,21,7,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Auto Loan, Personal Loan, Auto Loan, and Credit-Builder Loan",23,14,12,1409.58,36.61446866,15 Years and 3 Months,Yes,41.43157634,141.3578697,Low_spent_Small_value_payments,216.1538873,Poor
0x1dfa,CUS_0x4948,Robinsonc,39,432-73-5991,Media_Manager,64036.88_,8,4,15,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",29,,4,1635.19,37.2691958,7 Years and 8 Months,Yes,127.8260613,475.3623658,Low_spent_Small_value_payments,245.9522395,Standard
0x1e06,CUS_0xc37b,Thomaso,29,919-05-3349,Teacher,9783.245,8,6,29,8,"Not Specified, Credit-Builder Loan, Not Specified, Credit-Builder Loan, Auto Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",45,19,7,1684.06,32.48217556,18 Years and 5 Months,Yes,52.83913367,94.75302405,Low_spent_Small_value_payments,233.2348839,Poor
0x1e12,CUS_0xfcc,Suvashree Deyy,22,388-13-4625,Accountant,86522.72,8,5,13,1,Student Loan,17,10,8,455.22,39.76005144,27 Years and 8 Months,Yes,45.26468138,95.86465456,High_spent_Large_value_payments,808.6933307,Standard
0x1e1e,CUS_0x64ce,Lopezu,21,066-73-7172,Lawyer,124419.66,3,4,11,4,"Home Equity Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",13,9,0,923.85,32.05791074,31 Years and 11 Months,No,344.1815356,338.6474398,High_spent_Medium_value_payments,589.3015246,Standard
0x1e2a,CUS_0x9574,Viswanathan,50,778-83-5214,Entrepreneur,15606.515,3,4,6,4,"Personal Loan, Personal Loan, Personal Loan, and Student Loan",8,1,2,257.85,30.0612628,32 Years and 11 Months,No,34706,11.91253583,High_spent_Large_value_payments,315.9153833,Poor
0x1e36,CUS_0xbc88,Matthew Goldsteinb,24,648-41-8012,Developer,28230.92,8,6,32,7,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Personal Loan, and Personal Loan",49,17,11,2989.13,28.35377488,6 Years and 10 Months,Yes,132.4811279,__10000__,Low_spent_Small_value_payments,162.5484461,Standard
0x1e42,CUS_0x661b,Jennifer Ablanc,28,926-72-2848,Developer,10623.765,6,3,18,3,"Home Equity Loan, Personal Loan, and Home Equity Loan",7,12,7,181.68,25.24975772,NA,Yes,26.51527996,33.32194172,Low_spent_Small_value_payments,319.6941533,Standard
