Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
4ZY0U1EO,윤수아,FEMALE,46.0,163.0,59.0,59.5,54.87,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-11 10:04:40.096000,Recurring,facebook
ECSF1DLN,안서진,FEMALE,20.0,163.0,56.0,58.4,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-24 23:57:58.224000,Recurring,facebook
XVY6IGGY,윤슬희,FEMALE,20.0,164.0,53.0,,49.29,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 01:48:15.672000,Recurring,facebook
DMQI3SIH,임세윤,FEMALE,21.0,151.0,80.0,79.0,74.4,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-21 01:37:11.016000,Recurring,facebook
3E6O1Z36,강소영,FEMALE,29.0,157.0,53.4,50.1,48.0,눔 체중감량 프로그램,cancelled,112500,2017-03-21 15:36:17.375999,Recurring,facebook
AG2W8X58,서세희,FEMALE,37.0,158.0,60.0,56.3,55.79999924,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-21 23:26:02.304000,Recurring,facebook
AQZID44K,유슬비,FEMALE,26.0,166.0,63.7,,59.24100000000001,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-02 23:04:34.664001,Recurring,facebook
N1O5PHRC,강슬은,FEMALE,21.0,162.0,84.5,,78.585,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-15 19:02:16.688000,Recurring,facebook
HIJMLW9O,임동우,MALE,30.0,179.0,110.0,107.2,102.3,눔 체중감량 프로그램,refunded,112500,2017-04-05 07:55:50.968000,Recurring,facebook
0QT4TJOT,신지아,FEMALE,23.0,157.0,66.0,65.5,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 19:45:29.056000,Recurring,others
82AHU285,손초윤,FEMALE,28.0,165.0,71.2,72.0,66.21599579,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-24 11:49:39.056000,Recurring,facebook
73BDFCKB,양채솔,FEMALE,23.0,158.0,60.5,,56.26499939,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-12 12:01:36.360000,Recurring,email
XGMEFNW7,조수한,MALE,26.0,169.0,77.0,,71.61,눔 체중감량 프로그램,cancelled,112500,2017-04-19 14:20:47.208000,Recurring,facebook
TXZ3Q0WG,한솔윤,FEMALE,36.0,150.0,65.1,,60.54299927,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 16:44:36.592000,Recurring,facebook
QZY3L3CL,장지혜,FEMALE,25.0,167.0,72.0,69.7,66.96000004,눔 체중감량 프로그램,cancelled,112500,2017-03-13 23:28:28.712000,Recurring,others
1W021UT2,홍승희,FEMALE,22.0,160.0,60.1,,55.89299774,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-26 12:57:29.720000,Recurring,facebook
8ZT4Y5EP,백지빈,FEMALE,20.0,157.0,56.0,54.7,46.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 10:42:06.112000,Recurring,facebook
2HC3ENXR,한채빈,FEMALE,24.0,160.0,60.0,,55.0,눔 체중감량 프로그램,cancelled,112500,2017-04-22 14:50:00.664000,Recurring,facebook
SLKBSW2M,신소연,FEMALE,26.0,158.0,64.3,,46.0,눔 체중감량 프로그램 (천원 체험),completed,118000,2017-06-10 12:12:03.032000,Recurring,facebook
KR8QNH35,조슬비,FEMALE,22.0,161.0,54.0,,50.22,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 09:29:09.752000,Recurring,facebook
0I4IZTM9,강채민,FEMALE,20.0,162.0,53.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-03 13:48:50.656000,Recurring,facebook
35CLCZ38,이소윤,FEMALE,19.0,170.0,62.0,61.8,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-14 09:14:00.872000,Recurring,facebook
CUHW1RED,황서율,FEMALE,23.0,164.0,65.8,63.4,50.8,눔 체중감량 프로그램,completed,44780,2017-04-07 11:56:53.064000,Recurring,facebook
A7H3I9ZY,장세윤,FEMALE,30.0,164.0,55.0,57.5,52.0,눔 체중감량 프로그램,cancelled,112500,2017-04-21 08:52:35.248000,Recurring,naver
CBRAE261,임채연,FEMALE,34.0,161.0,52.0,51.4,48.36,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-01 13:44:32.416000,Recurring,facebook
6HDMSYA2,홍주환,MALE,48.0,177.0,83.4,82.0,77.562,눔 체중감량 프로그램,refunded,112500,2017-03-19 12:52:43.736000,Recurring,facebook
R6I298UC,조태원,MALE,26.0,173.0,88.0,88.0,81.84,눔 체중감량 프로그램,cancelled,44780,2017-03-15 23:21:40.032000,Recurring,facebook
B02R6QT3,강슬희,FEMALE,31.0,165.0,61.2,58.78,49.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-31 09:49:28.032000,Recurring,others
OT60E3FE,손수희,FEMALE,31.0,157.0,85.0,83.0,75.33,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-12 21:30:40.216000,Recurring,facebook
KS82G4ML,서채안,FEMALE,22.0,167.0,69.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-14 17:27:25.640000,Recurring,facebook
S8GJNUV0,이솔빈,FEMALE,22.0,169.0,64.5,61.4,51.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-06 22:58:56.624001,Recurring,facebook
GMCA2L2B,장승빈,FEMALE,25.0,165.0,84.3,,78.39900208,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-03 22:32:50.008000,Recurring,facebook
ZKDOQR1I,황지효,FEMALE,24.0,158.0,62.0,61.5,57.65999985,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 22:55:25.992000,Recurring,facebook
6CT54XKM,류지은,FEMALE,22.0,165.0,65.0,,54.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-10 21:52:04.248000,Recurring,facebook
U2BC3GU3,안선아,FEMALE,24.0,169.0,59.0,59.9,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-04 11:48:32.768000,Recurring,facebook
IU5IKTVF,정승환,MALE,27.0,175.0,78.5,,70.5,눔 체중감량 프로그램,completed,112500,2017-05-17 10:15:47.072000,Recurring,others
MYFHA64M,이채슬,FEMALE,32.0,168.0,58.5,56.9,54.405,눔 체중감량 프로그램,completed,112500,2017-05-17 06:29:37.952000,Recurring,facebook
3BZDX59Z,김대환,MALE,31.0,185.0,90.0,87.5,73.0,눔 체중감량 프로그램,cancelled,112500,2017-05-09 01:17:59.840000,Recurring,facebook
0RJVSXNZ,장설윤,FEMALE,37.0,167.0,110.0,,102.3,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 17:38:16.392000,Recurring,others
1X0MSJ5K,허채우,FEMALE,28.0,152.0,42.0,42.0,40.431999999999995,눔 체중감량 프로그램,completed,112500,2017-05-04 23:28:25.352000,Recurring,facebook
HQSBS5HN,송솔미,FEMALE,21.0,165.0,59.9,,55.70700073,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-03 13:17:41.816000,Recurring,facebook
VX9EY68F,허설민,FEMALE,23.0,157.0,55.5,,47.0,눔 체중감량 프로그램,completed,112500,2017-04-08 18:39:47.240000,Recurring,facebook
XDRW02VJ,윤솔비,FEMALE,25.0,163.0,67.0,65.9,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-21 01:09:27.400000,Recurring,email
ZAWMCT1H,서승윤,FEMALE,33.0,164.0,81.0,76.3,65.0,눔 체중감량 프로그램,cancelled,112500,2017-05-11 11:27:43.776000,Recurring,naver
B5TGTCH8,조채솔,FEMALE,24.0,160.0,56.1,56.5,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-28 10:11:56.856000,Recurring,facebook
AQS6YWUT,백성은,FEMALE,38.0,153.0,57.3,55.398999999999994,52.0,눔 체중감량 프로그램,completed,112500,2017-05-23 22:42:11.936000,Recurring,others
CWPE9D7W,박승아,FEMALE,21.0,160.0,48.0,,45.0,눔 체중감량 프로그램,cancelled,112500,2017-04-19 03:39:32.736000,Recurring,facebook
O37DTCMF,서승윤,FEMALE,29.0,165.0,79.0,,64.0,눔 체중감량 프로그램,completed,112500,2017-03-21 21:19:35.360000,Recurring,facebook
0CU35HZG,전서주,FEMALE,30.0,163.0,63.4,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-26 12:50:47.688000,Recurring,facebook
824HOVDG,임승아,FEMALE,27.0,158.0,76.0,,70.68000031,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-23 08:07:07.664000,Recurring,facebook
ZDD42XKB,조승민,MALE,27.0,191.0,133.0,,123.6900024,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-06 19:55:40.320000,Recurring,others
C3IM8TUZ,한서아,FEMALE,22.0,161.0,60.5,57.4,50.5,눔 체중감량 프로그램,completed,112500,2017-04-02 20:52:02.728000,Recurring,facebook
U0RN1HXY,손선영,FEMALE,30.0,158.0,65.0,,60.45,눔 체중감량 프로그램,completed,112500,2017-05-21 17:35:39.896000,Recurring,facebook
Q6KSFHW6,류설빈,FEMALE,21.0,151.0,80.0,79.0,74.4,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-21 01:39:57.016000,Recurring,facebook
YH4PR9H8,양선아,,,,,,,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-04 03:30:24.399999,Recurring,facebook
HCTXHZUF,고설아,FEMALE,23.0,158.0,60.0,,51.0,눔 체중감량 프로그램,completed,112500,2017-05-22 12:29:58.904000,Recurring,facebook
WYC9XS9X,홍선영,FEMALE,31.0,159.0,61.0,,56.72999954,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-13 04:18:30.168000,Recurring,facebook
THD0EOG8,배소원,FEMALE,24.0,166.0,57.0,,51.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-17 22:35:19.648000,Recurring,naver
64PMEPHB,류채솔,FEMALE,25.0,155.0,54.0,,46.0,눔 체중감량 프로그램,cancelled,112500,2017-05-08 10:47:38.376000,Recurring,naver
53I9ANDG,오다훈,MALE,38.0,184.0,108.1,,100.53299859999998,눔 체중감량 프로그램,cancelled,112500,2017-05-11 02:05:16.832000,Recurring,naver
ZX0SSLV4,고채빈,FEMALE,38.0,160.0,71.0,69.3,66.02999878,눔 체중감량 프로그램,completed,112500,2017-05-08 09:42:42.792000,Recurring,facebook
U4468AYR,송채민,FEMALE,24.0,157.0,48.5,,43.0,눔 체중감량 프로그램,completed,112500,2017-05-19 08:11:38.360000,Recurring,facebook
3UJ4GXQQ,류세진,FEMALE,18.0,166.0,68.0,75.0,63.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 20:44:05.408000,Recurring,facebook
0Q8RVSSA,이소빈,FEMALE,30.0,164.0,59.2,,55.05599976,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-28 22:13:13.192000,Recurring,others
2W7IFWCF,전채솔,FEMALE,22.0,160.0,63.0,,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 19:40:39.736000,Recurring,facebook
XC019GRD,정채설,FEMALE,24.0,166.0,91.5,91.5,85.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-13 23:38:55.864000,Recurring,naver
Y6XFS3FR,조채영,FEMALE,23.0,168.0,56.0,56.0,53.196000000000005,눔 체중감량 프로그램,completed,44780,2017-05-24 19:33:23.120000,Recurring,facebook
2D7XQB2I,한수애,FEMALE,28.0,162.0,69.9,69.0,65.0070014,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 08:10:39.296000,Recurring,facebook
EY74EM40,오승희,FEMALE,22.0,160.0,61.0,,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-22 21:25:08.864000,Recurring,facebook
W4USFK2O,박지예,FEMALE,22.0,165.0,58.4,,54.31200027,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 14:21:21.272000,Recurring,facebook
C7ZUWOIH,허서진,FEMALE,27.0,165.0,70.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-12 17:09:12.872000,Recurring,facebook
KUNQNGV5,류세안,FEMALE,24.0,161.0,59.2,57.7,46.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-17 20:47:17.296000,Recurring,facebook
JOHXGCBA,홍소정,FEMALE,24.0,166.0,58.8,,54.68399811,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-01 04:55:48.135999,Recurring,facebook
G35SSWTV,권세아,FEMALE,28.0,162.0,60.7,59.5,50.0,눔 체중감량 프로그램,completed,44780,2017-05-09 21:28:45.656000,Recurring,facebook
LMXJ243G,황초연,FEMALE,32.0,166.0,88.0,,81.84000397,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-18 09:38:31.584000,Recurring,facebook
4AIPS4KH,전슬빈,FEMALE,25.0,158.0,54.1,,46.1,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 06:39:59.248000,Recurring,facebook
Z92IKU2K,배성연,FEMALE,28.0,156.0,45.0,,42.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-25 06:11:28.056000,Recurring,facebook
4P4DOBTR,백슬희,FEMALE,23.0,172.0,95.6,,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-08 10:03:02.672000,Recurring,facebook
XZUITJCA,권소윤,FEMALE,31.0,160.0,51.0,,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 17:34:32.280000,Recurring,facebook
MWWCXTWR,조슬지,FEMALE,28.0,165.0,57.0,48.0,53.475,눔 체중감량 프로그램,completed,112500,2017-05-03 10:57:59.888000,Recurring,facebook
Y6C9VVFJ,류선희,FEMALE,29.0,165.0,77.4,79.6,57.4,눔 체중감량 프로그램,cancelled,112500,2017-04-30 22:46:32.032000,Recurring,facebook
JWZ2M7HW,홍수인,FEMALE,24.0,160.0,59.0,58.5,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-14 23:45:50.768000,Recurring,facebook
M5IGEW6K,강윤호,MALE,28.0,180.0,108.0,95.0,90.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-29 17:46:38.272000,Recurring,others
8551TD0W,안솔희,FEMALE,23.0,165.0,55.2,55.2,50.2,눔 체중감량 프로그램,completed,112500,2017-05-12 16:01:58.000000,Recurring,facebook
O2UBMAXK,배채우,FEMALE,20.0,163.0,64.0,,59.52,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-15 21:37:58.960000,Recurring,facebook
7LJCI4G4,조슬지,FEMALE,21.0,153.0,46.0,,40.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-05 22:06:57.712000,Recurring,facebook
Y6K1RVLA,문솔민,FEMALE,23.0,170.0,59.6,59.2,55.42799759,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-28 15:50:32.432000,Recurring,facebook
XK5DNEKE,전민규,MALE,44.0,175.0,87.5,85.5,78.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-10 06:55:13.936000,Recurring,others
GLR3MG9E,허성은,FEMALE,31.0,160.0,60.0,,55.8,눔 체중감량 프로그램,cancelled,112500,2017-04-24 15:32:11.024000,Recurring,others
T0FRBW9Z,권채율,FEMALE,25.0,167.0,64.0,63.5,54.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-27 00:33:43.016000,Recurring,facebook
5W4YXL19,양솔영,FEMALE,20.0,158.0,93.0,,35.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-30 23:01:08.200000,Recurring,facebook
YMDT3J8O,유성희,FEMALE,22.0,164.0,45.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-01 07:57:27.416000,Recurring,facebook
HI9IHLBP,류수인,FEMALE,34.0,158.0,51.0,48.6,46.0,눔 체중감량 프로그램,completed,112500,2017-04-12 15:10:09.728000,Recurring,facebook
QPPNFVKP,고초윤,FEMALE,35.0,169.0,89.0,86.1,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 22:01:26.072000,Recurring,facebook
R8D8XH5U,안솔미,FEMALE,22.0,161.0,71.9,71.4,66.86700153,눔 체중감량 프로그램,cancelled,112500,2017-03-19 21:14:54.624000,Recurring,facebook
HTWEUCXN,백소연,FEMALE,32.0,161.0,78.0,,57.0,눔 체중감량 프로그램,cancelled,112500,2017-05-07 01:08:19.648000,Recurring,facebook
PSNE7I2X,신성은,FEMALE,24.0,167.0,56.0,,52.08000183,눔 체중감량 프로그램,completed,44780,2017-05-10 11:30:01.168000,Recurring,naver
6CGELBLM,윤서희,FEMALE,29.0,161.0,75.8,,55.8,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-25 18:07:19.888000,Recurring,facebook
HNYPYPR0,류수지,FEMALE,23.0,164.0,64.5,63.0,55.0,눔 체중감량 프로그램,cancelled,112500,2017-04-24 11:31:07.064000,Recurring,others
7XWBVXS4,손선정,FEMALE,25.0,165.0,82.0,,53.0,눔 체중감량 프로그램,completed,44780,2017-04-14 00:00:07.952000,Recurring,naver
UPDGHBEF,최수빈,FEMALE,29.0,167.0,59.0,58.6,50.0,눔 체중감량 프로그램,completed,112500,2017-05-08 19:51:30.920000,Recurring,naver
UE542CZQ,장민승,MALE,28.0,180.0,91.2,,83.0,눔 체중감량 프로그램,completed,112500,2017-03-21 23:15:44.896000,Recurring,facebook
54O2UXGD,백설영,FEMALE,40.0,160.0,59.5,,52.5,눔 체중감량 프로그램,completed,112500,2017-04-08 21:47:20.632000,Recurring,facebook
7WTJSQ91,신채아,FEMALE,22.0,158.0,52.0,,47.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-06 23:50:57.264000,Recurring,facebook
CNSH5P6E,조성빈,FEMALE,20.0,158.0,55.0,,51.15000153,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-08-13 06:46:17.928000,Recurring,facebook
GX3T0IWJ,배서희,FEMALE,22.0,155.0,54.0,52.0,53.94,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 17:12:12.776000,Recurring,facebook
UHG98M1Q,고서혜,FEMALE,19.0,168.0,59.5,,55.335,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 22:33:07.640000,Recurring,facebook
ZJLAJNMT,손채연,FEMALE,25.0,163.0,91.2,91.2,84.81599426,눔 체중감량 프로그램,completed,112500,2017-04-20 16:55:03.896000,Recurring,facebook
HQCZQLO3,백채율,FEMALE,23.0,162.0,76.2,,50.99999619,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-23 03:32:49.872000,Recurring,others
0TDLLIO1,최솔영,FEMALE,35.0,161.0,74.0,66.5,54.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-19 23:42:18.432000,Recurring,naver
QXR9S866,전슬은,FEMALE,29.0,173.0,66.0,,61.38000107,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-12 21:56:29.976000,Recurring,facebook
AT072K3Z,홍수아,FEMALE,23.0,159.0,62.5,,58.125,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-31 20:36:53.335999,Recurring,facebook
B6UBBEE9,이채율,FEMALE,25.0,167.0,60.0,56.0,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 03:32:43.872000,Recurring,facebook
F6D9CWE3,윤성은,FEMALE,26.0,166.0,92.5,88.6,57.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 19:29:02.136000,Recurring,facebook
QX9ZJTYA,황솔희,FEMALE,23.0,167.0,84.5,,78.58499908,눔 체중감량 프로그램,completed,112500,2017-05-18 03:54:12.704000,Recurring,facebook
3DGUTCN2,이설아,FEMALE,19.0,167.0,59.4,59.4,51.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-22 16:15:51.928000,Recurring,facebook
RMX5SRQD,장채설,FEMALE,19.0,160.0,62.5,,58.125,눔 체중감량 프로그램,cancelled,112500,2017-05-06 19:56:30.648000,Recurring,facebook
ZDUZ8WM5,안솔은,FEMALE,26.0,162.0,47.0,45.8,46.0,눔 체중감량 프로그램,cancelled,44780,2017-05-22 14:33:03.088000,Recurring,facebook
0L98UTLU,신세아,FEMALE,47.0,158.0,76.0,75.6,56.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 10:20:58.120000,Recurring,naver
4IAHQXWQ,강슬아,FEMALE,32.0,163.0,68.0,,63.24,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-04 06:28:18.192000,Recurring,facebook
ZEBQ2TL3,한영재,MALE,23.0,174.0,83.3,,66.9,눔 체중감량 프로그램,completed,44780,2017-04-17 04:53:25.816000,Recurring,others
9DW2CD22,홍소정,FEMALE,32.0,162.0,74.2,,51.99999619,눔 체중감량 프로그램,completed,112500,2017-05-01 21:27:27.855999,Recurring,facebook
C0IRH99K,강수진,FEMALE,26.0,160.0,54.0,49.8,50.22,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-03 14:20:57.016000,Recurring,facebook
H4ZW54DY,강솔은,FEMALE,30.0,166.0,53.6,53.4,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 10:24:58.896000,Recurring,others
TK5O5RT5,윤슬아,FEMALE,27.0,158.0,53.4,,49.66200256,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-21 08:24:33.256000,Recurring,email
3UL4TN5O,신지안,FEMALE,25.0,161.0,65.0,,60.45000076,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-16 15:15:11.120000,Recurring,others
5YHW6NCE,문세진,FEMALE,23.0,156.0,63.0,,45.0,눔 체중감량 프로그램,cancelled,112500,2017-03-23 09:33:21.792000,Recurring,facebook
F76ZSG05,윤소원,FEMALE,37.0,165.0,84.0,69.0,65.286,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-29 10:55:33.744000,Recurring,facebook
SQADG38T,윤세아,FEMALE,25.0,160.0,59.8,58.5,55.61399841,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-13 13:39:01.032000,Recurring,facebook
FN8LILMG,장세민,FEMALE,45.0,165.0,69.0,70.0,58.0,눔 체중감량 프로그램,cancelled,112500,2017-04-07 18:33:40.680000,Recurring,facebook
35D7YRDB,허초현,FEMALE,25.0,162.0,60.0,57.5,55.79999924,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 18:07:35.104000,Recurring,facebook
LJEUWEHW,권서안,FEMALE,25.0,162.0,58.0,56.5,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-29 12:44:03.192000,Recurring,facebook
